tema,subtema,nombre_indicador,entidad,anio,categoria,valor,unidad
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2016.0,categoria_3,31.6,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2016.0,categoria_4,40.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2016.0,categoria_5,34.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2021.0,categoria_1,72.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2021.0,categoria_2,53.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2021.0,categoria_3,34.6,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2021.0,categoria_4,51.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Coahuila de Zaragoza,2021.0,categoria_5,32.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2016.0,categoria_1,62.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2016.0,categoria_2,46.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2016.0,categoria_3,29.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2016.0,categoria_4,37.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2016.0,categoria_5,26.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2021.0,categoria_1,73.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2021.0,categoria_2,55.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2021.0,categoria_3,37.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2021.0,categoria_4,52.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Colima,2021.0,categoria_5,27.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2016.0,categoria_1,52.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2016.0,categoria_2,37.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2016.0,categoria_3,26.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2016.0,categoria_4,26.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2016.0,categoria_5,19.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2021.0,categoria_1,48.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2021.0,categoria_2,32.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2021.0,categoria_3,22.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2021.0,categoria_4,27.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chiapas,2021.0,categoria_5,15.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2016.0,categoria_1,68.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2016.0,categoria_2,50.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2016.0,categoria_3,33.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2016.0,categoria_4,41.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2016.0,categoria_5,35.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2021.0,categoria_1,71.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2021.0,categoria_2,51.7,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2021.0,categoria_3,33.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2021.0,categoria_4,50.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Chihuahua,2021.0,categoria_5,30.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2016.0,categoria_1,79.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2016.0,categoria_2,60.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2016.0,categoria_3,44.3,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2016.0,categoria_4,61.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2016.0,categoria_5,32.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2021.0,categoria_1,76.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2021.0,categoria_2,57.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2021.0,categoria_3,39.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2021.0,categoria_4,64.5,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Ciudad de México,2021.0,categoria_5,27.4,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2016.0,categoria_1,66.6,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2016.0,categoria_2,49.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2016.0,categoria_3,34.2,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2016.0,categoria_4,40.0,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2016.0,categoria_5,31.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2021.0,categoria_1,69.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2021.0,categoria_2,51.8,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2021.0,categoria_3,32.9,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2021.0,categoria_4,47.1,porcentaje
Situación de la violencia,Situación general,Prevalencia de violencia contra las mujeres de 15 años y más a lo largo de su vida por tipo de violencia,Durango,2021.0,categoria_5,29.1,porcentaje
